state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_CA;enrollmetric;pp_stloc_raw_CA;pp_fed_raw_CA;pp_total_raw_CA;pp_site_stloc_raw_CA;pp_site_fed_raw_CA;pp_site_raw_CA;pp_centshare_stloc_raw_CA;pp_centshare_fed_raw_CA;pp_centshare_raw_CA;schoolstloc_raw_CA;schoolfed_raw_CA;schooltot_raw_CA;countenroll;noaudit;nositecen;adfinvars;distflex;charter_CA;distexclu_raw_CA;disttotwexclu_raw_CA;flag_NERDS
CA;2018-2019;20652430000000;20652436024046;Madera Unified;Sierra Vista Elementary;0623340;062334003553;610; KG-06;2;610;CALPADS Fall 1 Submission enrollment;13064;1012;14076;8543;567;9110;4521;445;4966;7969040;617320;8586360;1;0;0;0;1;N/A;123691899;381413860;0
CA;2018-2019;20652430000000;20652436024053;Madera Unified;Thomas Jefferson Middle;0623340;062334003555;996; 07-08;3;996;CALPADS Fall 1 Submission enrollment;12347;613;12960;7826;168;7994;4521;445;4966;12297612;610548;12908160;1;0;0;0;1;N/A;123691899;381413860;0
CA;2018-2019;20652430000000;20652430135079;Madera Unified;Virginia Lee Rose Elementary;0623340;062334014058;763; KG-06;2;763;CALPADS Fall 1 Submission enrollment;10893;866;11759;6372;421;6793;4521;445;4966;8311359;660758;8972117;1;0;0;0;1;N/A;123691899;381413860;1
CA;2018-2019;30665890000000;30665896029110;Magnolia Elementary;Dr. Albert Schweitzer;0623430;062343003564;620; KG-06;2;620;CALPADS Fall 1 Submission enrollment;11760;1524;13284;8588;1141;9729;3172;383;3555;7291200;944880;8236080;1;0;0;0;1;N/A;619;79630447;0
CA;2018-2019;30665890000000;30665896029177;Magnolia Elementary;Dr. Peter Marshall;0623430;062343003560;751; KG-06;2;751;CALPADS Fall 1 Submission enrollment;11257;1481;12738;8085;1098;9183;3172;383;3555;8454007;1112231;9566238;1;0;0;0;1;N/A;619;79630447;0
CA;2018-2019;30665890000000;30665896029136;Magnolia Elementary;Esther L. Walter;0623430;062343003565;586; KG-06;2;586;CALPADS Fall 1 Submission enrollment;11586;1520;13106;8414;1137;9551;3172;383;3555;6789396;890720;7680116;1;0;0;0;1;N/A;619;79630447;0
CA;2018-2019;30665890000000;30665896029144;Magnolia Elementary;Jonas E. Salk;0623430;062343003563;763; KG-06;2;763;CALPADS Fall 1 Submission enrollment;13368;1406;14774;10196;1023;11219;3172;383;3555;10199784;1072778;11272562;1;0;0;0;1;N/A;619;79630447;0
CA;2018-2019;30665890000000;30665896029151;Magnolia Elementary;Juliette Low School of the Arts;0623430;062343007191;562; KG-06;2;562;CALPADS Fall 1 Submission enrollment;11617;1617;13234;8445;1234;9679;3172;383;3555;6528754;908754;7437508;1;0;0;0;1;N/A;619;79630447;0
CA;2018-2019;30665890000000;30665896029128;Magnolia Elementary;Lord Baden-Powell;0623430;062343003558;521; KG-06;2;521;CALPADS Fall 1 Submission enrollment;15491;1503;16994;12319;1120;13439;3172;383;3555;8070811;783063;8853874;1;0;0;0;1;N/A;619;79630447;0
CA;2018-2019;30665890000000;30665896029169;Magnolia Elementary;Mattie Lou Maxwell;0623430;062343003561;734; KG-06;2;734;CALPADS Fall 1 Submission enrollment;11515;1528;13043;8343;1145;9488;3172;383;3555;8452010;1121552;9573562;1;0;0;0;1;N/A;619;79630447;0
CA;2018-2019;30665890000000;30665896029185;Magnolia Elementary;Robert M. Pyles STEM Academy;0623430;062343003562;698; KG-06;2;698;CALPADS Fall 1 Submission enrollment;11115;1569;12684;7943;1186;9129;3172;383;3555;7758270;1095162;8853432;1;0;0;0;1;N/A;619;79630447;0
CA;2018-2019;30665890000000;30665896029193;Magnolia Elementary;Walt Disney;0623430;062343003559;616; KG-06;2;616;CALPADS Fall 1 Submission enrollment;11773;1468;13241;8601;1085;9686;3172;383;3555;7252168;904288;8156456;1;0;0;0;1;N/A;619;79630447;0
CA;2018-2019;19101996119945;61199456119945;Magnolia Science Academy;Magnolia Science Academy;0601706;060170610524;590; 06-12;4;590;CALPADS Fall 1 Submission enrollment;11173;1876;13049;NA;NA;NA;NA;NA;NA;6592070;1106840;NA;1;0;0;0;1;Directly funded;0;7698910;0
CA;2018-2019;19101990115212;01152120115212;Magnolia Science Academy 2;Magnolia Science Academy 2;0602319;060231911842;437; 06-12;4;437;CALPADS Fall 1 Submission enrollment;11757;1111;12868;NA;NA;NA;NA;NA;NA;5137809;485507;NA;1;0;0;0;1;Directly funded;0;5623316;0
CA;2018-2019;19101990115030;01150300115030;Magnolia Science Academy 3;Magnolia Science Academy 3;0602194;060219412010;510; 06-12;4;510;CALPADS Fall 1 Submission enrollment;11410;1007;12417;NA;NA;NA;NA;NA;NA;5819100;513570;NA;1;0;0;0;1;Directly funded;0;6332670;0
CA;2018-2019;19647330117622;01176220117622;Magnolia Science Academy 4;Magnolia Science Academy 4;0601678;060167812360;176; 06-12;4;176;CALPADS Fall 1 Submission enrollment;10503;1449;11952;NA;NA;NA;NA;NA;NA;1848528;255024;NA;1;0;0;0;1;Directly funded;0;2103552;0
CA;2018-2019;19101990137679;01376790137679;Magnolia Science Academy 5;Magnolia Science Academy 5;0601885;060188512347;248; 06-12;4;248;CALPADS Fall 1 Submission enrollment;10188;1108;11296;NA;NA;NA;NA;NA;NA;2526624;274784;NA;1;0;0;0;1;Directly funded;0;2801408;0
CA;2018-2019;19647330117648;01176480117648;Magnolia Science Academy 6;Magnolia Science Academy 6;0602205;060220512322;156; 06-08;3;156;CALPADS Fall 1 Submission enrollment;9872;922;10794;NA;NA;NA;NA;NA;NA;1540032;143832;NA;1;0;0;0;1;Directly funded;0;1683864;0
CA;2018-2019;19647330117655;01176550117655;Magnolia Science Academy 7;Magnolia Science Academy 7;0602254;060225412235;291; KG-05;2;291;CALPADS Fall 1 Submission enrollment;11371;878;12249;NA;NA;NA;NA;NA;NA;3308961;255498;NA;1;0;0;0;1;Directly funded;0;3564459;0
CA;2018-2019;19647330122747;01227470122747;Magnolia Science Academy Bell;Magnolia Science Academy Bell;0601630;060163012695;471; 06-08;3;471;CALPADS Fall 1 Submission enrollment;10314;725;11039;NA;NA;NA;NA;NA;NA;4857894;341475;NA;1;0;0;0;1;Directly funded;0;5199369;0
CA;2018-2019;37683380109157;01091570109157;Magnolia Science Academy San Diego;Magnolia Science Academy San Diego;0602387;060238711393;404; 06-08;3;404;CALPADS Fall 1 Submission enrollment;10132;303;10435;NA;NA;NA;NA;NA;NA;4093328;122412;NA;1;0;0;0;1;Directly funded;0;4215740;0
CA;2018-2019;30768930130765;01307650130765;Magnolia Science Academy Santa Ana;Magnolia Science Academy Santa Ana;0601461;060146112419;674; KG-12;4;674;CALPADS Fall 1 Submission enrollment;11554;901;12455;NA;NA;NA;NA;NA;NA;7787396;607274;NA;1;0;0;0;1;Directly funded;0;8394670;0
CA;2018-2019;13631720000000;13631726008585;Magnolia Union Elementary;Magnolia Elementary;0623460;062346003566;141; KG-08;3;141;CALPADS Fall 1 Submission enrollment;7021;510;7531;6748;510;7258;273;0;273;989961;71910;1061871;1;0;0;0;1;N/A;38603;1100474;0
CA;2018-2019;07100740114470;01144700114470;Making Waves Academy;Making Waves Academy;0601502;060150212043;940; 05-12;4;940;CALPADS Fall 1 Submission enrollment;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;Directly funded;0;0;1
CA;2018-2019;26736920000000;26736926025969;Mammoth Unified;Mammoth Elementary;0623530;062353003567;540; KG-05;2;538;CALPADS Fall 1 Submission enrollment;11300;991;12291;673;256;929;10627;735;11362;6079400;533158;6612558;1;0;0;0;1;N/A;12238;14628926;1
CA;2018-2019;26736920000000;26736922630010;Mammoth Unified;Mammoth High;0623530;062353003568;361; 09-12;4;361;CALPADS Fall 1 Submission enrollment;11169;741;11910;882;0;882;10287;741;11028;4032009;267501;4299510;1;0;0;0;1;N/A;12238;14628926;1
CA;2018-2019;26736920000000;26736926112502;Mammoth Unified;Mammoth Middle;0623530;062353003336;298; 06-08;3;298;CALPADS Fall 1 Submission enrollment;11376;804;12180;557;56;613;10819;748;11567;3390048;239592;3629640;1;0;0;0;1;N/A;12238;14628926;1
CA;2018-2019;26736920000000;26736922630036;Mammoth Unified;Sierra High (Continuation);0623530;062353010259;10; 10-12;4;10;CALPADS Fall 1 Submission enrollment;7052;446;7498;604;0;604;6448;446;6894;70520;4460;74980;1;0;0;0;1;N/A;12238;14628926;1
CA;2018-2019;23655730000000;23655736025134;Manchester Union Elementary;Manchester Elementary;0623550;062355003569;36; KG-08;3;36;CALPADS Fall 1 Submission enrollment;19311;2068;21379;19311;2068;21379;0;0;0;695196;74448;769644;1;0;0;0;1;N/A;213622;983266;0
CA;2018-2019;19753330000000;19753336020325;Manhattan Beach Unified;Aurelia Pennekamp Elementary;0600025;060002503570;500; KG-05;2;500;CALPADS Fall 1 Submission enrollment;12142;1038;13180;7679;812;8491;4463;226;4689;6071000;519000;6590000;1;0;0;0;1;N/A;1132341;88557229;0
CA;2018-2019;19753330000000;19753336020358;Manhattan Beach Unified;Grand View Elementary;0600025;060002503573;662; KG-05;2;662;CALPADS Fall 1 Submission enrollment;11612;1042;12654;7149;816;7965;4463;226;4689;7687144;689804;8376948;1;0;0;0;1;N/A;1132341;88557229;0
CA;2018-2019;19753330000000;19753336115307;Manhattan Beach Unified;Manhattan Beach Middle;0600025;060002507535;1434; 06-08;3;1434;CALPADS Fall 1 Submission enrollment;11373;1055;12428;6910;829;7739;4463;226;4689;16308882;1512870;17821752;1;0;0;0;1;N/A;1132341;88557229;0
CA;2018-2019;19753330000000;19753336020390;Manhattan Beach Unified;Meadows Avenue Elementary;0600025;060002503575;428; KG-05;2;428;CALPADS Fall 1 Submission enrollment;12610;2034;14644;8147;1808;9955;4463;226;4689;5397080;870552;6267632;1;0;0;0;1;N/A;1132341;88557229;0
CA;2018-2019;19753330000000;19753331935808;Manhattan Beach Unified;Mira Costa High;0600025;060002506328;2552; 09-12;4;2552;CALPADS Fall 1 Submission enrollment;12596;868;13464;8133;642;8775;4463;226;4689;32144992;2215136;34360128;1;0;0;0;1;N/A;1132341;88557229;0
CA;2018-2019;19753330000000;19753336020408;Manhattan Beach Unified;Opal Robinson Elementary;0600025;060002505922;385; KG-05;2;385;CALPADS Fall 1 Submission enrollment;12120;996;13116;7657;770;8427;4463;226;4689;4666200;383460;5049660;1;0;0;0;1;N/A;1132341;88557229;0
CA;2018-2019;19753330000000;19753336020416;Manhattan Beach Unified;Pacific Elementary;0600025;060002503576;586; KG-05;2;586;CALPADS Fall 1 Submission enrollment;12956;2332;15288;8493;2106;10599;4463;226;4689;7592216;1366552;8958768;1;0;0;0;1;N/A;1132341;88557229;0
CA;2018-2019;39685930000000;39685936110555;Manteca Unified;August Knodt Elementary;0623610;062361001374;806; KG-08;3;806;CALPADS Fall 1 Submission enrollment;9431;2146;11577;5700;1708;7408;3731;438;4169;7601386;1729676;9331062;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685930126094;Manteca Unified;be.tech;0623610;062361013153;121; 09-12;4;121;CALPADS Fall 1 Submission enrollment;17655;623;18278;NA;NA;NA;NA;NA;NA;2136255;75383;NA;1;0;0;0;1;Locally funded;85005605;367334165;0
CA;2018-2019;39685930000000;39685936108237;Manteca Unified;Brock Elliott Elementary;0623610;062361009575;849; KG-08;3;849;CALPADS Fall 1 Submission enrollment;9751;2202;11953;6020;1764;7784;3731;438;4169;8278599;1869498;10148097;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685933935111;Manteca Unified;Calla High;0623610;062361007775;160; 09-12;4;160;CALPADS Fall 1 Submission enrollment;16971;606;17577;13240;168;13408;3731;438;4169;2715360;96960;2812320;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685933932001;Manteca Unified;East Union High;0623610;062361003577;1603; 09-12;4;1603;CALPADS Fall 1 Submission enrollment;11686;1044;12730;7955;606;8561;3731;438;4169;18732658;1673532;20406190;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936042311;Manteca Unified;French Camp Elementary;0623610;062361003578;612; KG-08;3;612;CALPADS Fall 1 Submission enrollment;10398;1049;11447;6667;611;7278;3731;438;4169;6363576;641988;7005564;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936107429;Manteca Unified;George McParland Elementary;0623610;062361009398;1121; KG-08;3;1121;CALPADS Fall 1 Submission enrollment;10016;947;10963;6285;509;6794;3731;438;4169;11227936;1061587;12289523;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936120505;Manteca Unified;George Y. Komure Elementary;0623610;062361010653;896; KG-08;3;896;CALPADS Fall 1 Submission enrollment;9690;940;10630;5959;502;6461;3731;438;4169;8682240;842240;9524480;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936042329;Manteca Unified;Golden West Elementary;0623610;062361003579;531; KG-08;3;531;CALPADS Fall 1 Submission enrollment;10647;1116;11763;6916;678;7594;3731;438;4169;5653557;592596;6246153;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936115414;Manteca Unified;Great Valley Elementary;0623610;062361007749;1089; KG-08;3;1089;CALPADS Fall 1 Submission enrollment;9817;1109;10926;6086;671;6757;3731;438;4169;10690713;1207701;11898414;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936118509;Manteca Unified;Joseph Widmer Jr. Elementary;0623610;062361010390;814; KG-08;3;814;CALPADS Fall 1 Submission enrollment;9776;1233;11009;6045;795;6840;3731;438;4169;7957664;1003662;8961326;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936112197;Manteca Unified;Joshua Cowell Elementary;0623610;062361004004;608; KG-08;3;608;CALPADS Fall 1 Submission enrollment;10074;3047;13121;6343;2609;8952;3731;438;4169;6124992;1852576;7977568;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936042337;Manteca Unified;Lathrop Elementary;0623610;062361003580;915; KG-08;3;915;CALPADS Fall 1 Submission enrollment;10072;1070;11142;6341;632;6973;3731;438;4169;9215880;979050;10194930;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685930116376;Manteca Unified;Lathrop High;0623610;062361012065;1266; 09-12;4;1266;CALPADS Fall 1 Submission enrollment;12356;1012;13368;8625;574;9199;3731;438;4169;15642696;1281192;16923888;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936042345;Manteca Unified;Lincoln Elementary;0623610;062361003581;646; KG-08;3;646;CALPADS Fall 1 Submission enrollment;10560;1322;11882;6829;884;7713;3731;438;4169;6821760;854012;7675772;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685933930328;Manteca Unified;Manteca Community Day (7-12);0623610;062361006561;44; 07-12;4;44;CALPADS Fall 1 Submission enrollment;39069;2360;41429;35338;1922;37260;3731;438;4169;1719036;103840;1822876;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936114847;Manteca Unified;Manteca Community Day (K-6);0623610;062361007364;4; KG-06;2;4;CALPADS Fall 1 Submission enrollment;39069;2360;41429;35338;1922;37260;3731;438;4169;156276;9440;165716;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685933935103;Manteca Unified;Manteca High;0623610;062361003583;1663; 09-12;4;1663;CALPADS Fall 1 Submission enrollment;11685;1032;12717;7954;594;8548;3731;438;4169;19432155;1716216;21148371;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685930113357;Manteca Unified;Mossdale Elementary;0623610;062361011959;1022; KG-08;3;1022;CALPADS Fall 1 Submission enrollment;9663;822;10485;5932;384;6316;3731;438;4169;9875586;840084;10715670;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936104533;Manteca Unified;Neil Hafley Elementary;0623610;062361008160;766; KG-08;3;766;CALPADS Fall 1 Submission enrollment;9548;941;10489;5817;503;6320;3731;438;4169;7313768;720806;8034574;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936042360;Manteca Unified;New Haven Elementary;0623610;062361003584;530; KG-08;3;530;CALPADS Fall 1 Submission enrollment;10587;1148;11735;6856;710;7566;3731;438;4169;5611110;608440;6219550;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685930112565;Manteca Unified;New Vision High;0623610;062361011776;84; 09-12;4;84;CALPADS Fall 1 Submission enrollment;24415;702;25117;20684;264;20948;3731;438;4169;2050860;58968;2109828;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936042378;Manteca Unified;Nile Garden Elementary;0623610;062361003585;651; KG-08;3;651;CALPADS Fall 1 Submission enrollment;9956;961;10917;6225;523;6748;3731;438;4169;6481356;625611;7106967;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936042386;Manteca Unified;Sequoia Elementary;0623610;062361003587;798; KG-08;3;798;CALPADS Fall 1 Submission enrollment;9924;1283;11207;6193;845;7038;3731;438;4169;7919352;1023834;8943186;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936042394;Manteca Unified;Shasta Elementary;0623610;062361003588;763; KG-08;3;763;CALPADS Fall 1 Submission enrollment;10053;943;10996;6322;505;6827;3731;438;4169;7670439;719509;8389948;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685933930310;Manteca Unified;Sierra High;0623610;062361004002;1377; 09-12;4;1377;CALPADS Fall 1 Submission enrollment;12577;960;13537;8846;522;9368;3731;438;4169;17318529;1321920;18640449;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685936109532;Manteca Unified;Stella Brockman Elementary;0623610;062361009916;853; KG-08;3;853;CALPADS Fall 1 Submission enrollment;8627;2409;11036;4896;1971;6867;3731;438;4169;7358831;2054877;9413708;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685930108613;Manteca Unified;Veritas Elementary;0623610;062361011420;938; KG-08;3;938;CALPADS Fall 1 Submission enrollment;9577;922;10499;5846;484;6330;3731;438;4169;8983226;864836;9848062;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685930105973;Manteca Unified;Walter Woodward Elementary;0623610;062361011419;867; KG-08;3;867;CALPADS Fall 1 Submission enrollment;10373;1445;11818;6642;1007;7649;3731;438;4169;8993391;1252815;10246206;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;39685930000000;39685930101576;Manteca Unified;Weston Ranch High;0623610;062361011321;1191; 09-12;4;1191;CALPADS Fall 1 Submission enrollment;12171;1193;13364;8440;755;9195;3731;438;4169;14495661;1420863;15916524;1;0;0;0;1;N/A;85005605;367334165;0
CA;2018-2019;04614990000000;04614996003198;Manzanita Elementary;Manzanita Elementary;0623700;062370003592;317; KG-08;3;317;CALPADS Fall 1 Submission enrollment;8844;436;9280;8844;436;9280;0;0;0;2803548;138212;2941760;1;0;0;0;1;N/A;395141;3336901;0
CA;2018-2019;07617966118368;61183686118368;Manzanita Middle;Manzanita Middle;0602358;060235808692;119; 06-08;3;119;CALPADS Fall 1 Submission enrollment;10521;936;11457;NA;NA;NA;NA;NA;NA;1251999;111384;NA;1;0;0;0;1;Directly funded;0;1363383;0
CA;2018-2019;42692290116921;01169210116921;Manzanita Public Charter;Manzanita Public Charter;0601719;060171912214;419; KG-06;2;418;CALPADS Fall 1 Submission enrollment;10008;1032;11040;NA;NA;NA;NA;NA;NA;4183344;431376;NA;1;0;0;0;1;Directly funded;112206;4726926;0
CA;2018-2019;12629350000000;12629356008031;Maple Creek Elementary;Maple Creek Elementary;0623730;062373003593;4; KG-08;3;4;CALPADS Fall 1 Submission enrollment;43655;5606;49261;25820;5606;31426;17835;0;17835;174620;22424;197044;1;0;0;0;1;N/A;272498;469542;0
CA;2018-2019;15636100000000;15636106009732;Maple Elementary;Maple Elementary;0623760;062376003594;292; KG-08;3;285;CALPADS Fall 1 Submission enrollment;8805;277;9082;8805;277;9082;0;0;0;2509425;78945;2588370;1;0;0;0;1;N/A;55183;2643553;0
CA;2018-2019;34674210137950;01379500137950;Marconi Learning Academy;Marconi Learning Academy;0602377;060237714360;237; KG-12;4;237;CALPADS Fall 1 Submission enrollment;12484;0;12484;NA;NA;NA;NA;NA;NA;2958708;0;NA;1;0;0;0;1;Directly funded;74502;3033210;0
CA;2018-2019;51714070000000;51714076053292;Marcum-Illinois Union Elementary;Marcum-Illinois Union Elementary;0623800;062380003595;177; KG-08;3;171;CALPADS Fall 1 Submission enrollment;13245;557;13802;13245;557;13802;0;0;0;2264895;95247;2360142;1;0;0;0;1;N/A;474971;2835113;0
CA;2018-2019;48705816116255;61162556116255;Mare Island Technology Academy;Mare Island Technology Academy;0601783;060178308398;432; 06-08;3;432;CALPADS Fall 1 Submission enrollment;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;Directly funded;0;0;1
CA;2018-2019;31750850117879;01178790117879;Maria Montessori Charter Academy;Maria Montessori Charter Academy;0602053;060205312302;272; KG-08;3;272;CALPADS Fall 1 Submission enrollment;13758;376;14134;NA;NA;NA;NA;NA;NA;3742176;102272;NA;1;0;0;0;1;Directly funded;0;3844448;0
CA;2018-2019;15636280000000;15636286009740;Maricopa Unified;Maricopa Elementary;0623820;062382003596;145; KG-05;2;145;CALPADS Fall 1 Submission enrollment;5783;318;6101;5783;318;6101;0;0;0;838535;46110;884645;1;0;0;0;1;N/A;1833058;4061567;0
